"time","resistor.v","resistor.i","resistor.LossPower"
4.8472,-34.54361333951628,-3.454361333951628,119.3261222550007
4.8474,-31.89947656895824,-3.189947656895824,101.7576605373516
4.8476,-29.07408152838701,-2.907408152838701,84.53022167192948
4.8478,-26.08348111045607,-2.608348111045607,68.03479868395185
4.848,-22.94466936500208,-2.294466936500208,52.64578522692651
4.8482,-19.67548212177139,-1.967548212177139,38.71245967241455
4.8484,-16.29449408292457,-1.629449408292456,26.55105374184637
4.8486,-12.82091844505662,-1.282091844505662,16.43759497747931
4.8488,-9.274491475775587,-0.9274491475775587,8.601619213423403
4.849,-5.675364515142331,-0.567536451514233,3.220976237973674
4.8492,-2.043990444723905,-0.2043990444723905,0.4177896938122626
4.8494,1.598999035358082,0.1598999035358082,0.2556797915076076
4.8496,5.23290244580582,0.523290244580582,2.738326800732053
4.8498,8.837070568589406,0.8837070568589406,7.809381623422908
4.85,12.39102575044285,1.239102575044285,15.35375191481377
4.8502,15.87457156325234,1.587457156325234,25.20020223168198
4.8504,19.26791525797249,1.926791525797249,37.12525583884091
4.8506,22.55177532511472,2.255177532511472,50.85825703144531
4.8508,25.70749026147174,2.570749026147174,66.08750555436643
4.851,28.71713147184001,2.871713147184001,82.46736399709438
4.8512,31.56359729715914,3.156359729715914,99.62606743372318
4.8514,34.23071143727206,3.423071143727206,117.1741605501788
4.8516,36.7033193237209,3.670331932372091,134.7133649379024
4.8518,38.96737153332018,3.896737153332018,151.8456044215812
4.852,41.01000241340573,4.101000241340573,168.1820297947544
4.8522,42.81960629089598,4.281960629089598,183.3518682907338
4.8524,44.38590093880102,4.438590093880102,197.0108202149057
4.8526,45.69998596780884,4.569998596780884,208.8488717457925
4.8528,46.75439453884844,4.675439453884844,218.5973408694301
4.853,47.54313549780439,4.75431354978044,226.0349732962588
4.8532,48.06172675853162,4.806172675853162,230.9929579011754
4.8534,48.30722136900491,4.830722136900491,233.3587636394044
4.8536,48.27822479476304,4.827822479476304,233.0786989333673
4.8538,47.97490164341055,4.797490164341055,230.1591187694917
4.854,47.39897560942084,4.739897560942085,224.6662888822472
4.8542,46.55371921184972,4.655371921184972,216.7248772455745
4.8544,45.44393505949054,4.544393505949055,206.5151233691194
4.8546,44.07592934856232,4.407592934856232,194.2687547939457
4.8548,42.45747519351343,4.245747519351343,180.2637199807808
4.855,40.59776916979665,4.059776916979665,164.8178861564091
4.8552,38.50737840580798,3.850737840580797,148.2818191688087
4.8554,36.19818084456192,3.619818084456192,131.0308296455609
4.8556,33.68329794734104,3.368329794734104,113.4564560609349
4.8558,30.97701989592436,3.097701989592436,95.95757616324939
4.856,28.09472408631824,2.809472408631824,78.93135214863504
4.8562,25.05278829214561,2.505278829214561,62.7642201211068
4.8564,21.86849739816621,2.18684973981662,47.82311784536021
4.8566,18.5599453700562,1.85599453700562,34.44715721394707
4.8568,15.14593207506738,1.514593207506738,22.93992584225548
4.857,11.64585631849408,1.164585631849409,13.56259693910086
4.8572,8.0796063535389,0.80796063535389,6.528003882814615
4.8574,4.467446361121297,0.4467446361121297,1.995807698949592
4.8576,0.8299016793935152,0.08299016793935152,0.06887367974601769
4.8578,-2.812358914112661,-0.2812358914112661,0.7909362661788945
4.858,-6.438639319192998,-0.6438639319192998,4.145607628265807
4.8582,-10.02833417857408,-1.002833417857408,10.05674863971571
4.8584,-13.56104590668779,-1.356104590668779,18.39019660832936
4.8586,-17.01670112616817,-1.701670112616817,28.95681172173329
4.8588,-20.37566428052123,-2.037566428052123,41.51676948725088
4.859,-23.61884896373312,-2.361884896373312,55.7850026371637
4.8592,-26.72782665733849,-2.672782665733849,71.4376717824734
